ID,category,Case_w,Case_wo,NoCNV_Control_w,NoCNV_Control_wo,LargeRare_Control_w,LargeRare_Control_wo,NEJM_Control_w,NEJM_Control_wo
106990,node,1,216,15,87780,0,4106,0,2210
107010,node,0,217,1,87794,0,4106,0,2210
107020,node,0,217,29,87766,0,4106,0,2210
107040,node,0,217,3,87792,0,4106,0,2210
107060,node,0,217,6,87789,0,4106,0,2210
107070,node,2,215,288,87507,9,4097,7,2203
107230,node,0,217,1,87794,0,4106,0,2210
107240,node,0,217,2,87793,0,4106,0,2210
107290,node,0,217,2,87793,2,4104,0,2210
107340,node,0,217,1,87794,0,4106,0,2210
107350,node,0,217,3,87792,0,4106,0,2210
107370,node,0,217,2,87793,0,4106,0,2210
107420,node,0,217,4,87791,0,4106,0,2210
107430,node,0,217,12,87783,2,4104,0,2210
107440,node,0,217,1,87794,0,4106,0,2210
107500,node,0,217,2,87793,0,4106,0,2210
107510,node,0,217,1,87794,0,4106,0,2210
107530,node,0,217,13,87782,0,4106,0,2210
107550,node,0,217,1,87794,1,4105,0,2210
107580,node,0,217,0,87795,1,4105,0,2210
107590,node,0,217,4,87791,0,4106,0,2210
107610,node,0,217,17,87778,0,4106,0,2210
107620,node,0,217,15,87780,0,4106,0,2210
107630,node,0,217,4,87791,0,4106,0,2210
107640,node,1,216,121,87674,6,4100,4,2206
107660,node,1,216,20,87775,0,4106,1,2209
107670,node,0,217,20,87775,1,4105,0,2210
107690,node,0,217,54,87741,2,4104,1,2209
107710,node,0,217,1,87794,0,4106,0,2210
107720,node,0,217,2,87793,1,4105,0,2210
107730,node,0,217,2,87793,0,4106,0,2210
107740,node,0,217,1,87794,0,4106,0,2210
107750,node,1,216,163,87632,6,4100,7,2203
107770,node,1,216,131,87664,8,4098,2,2208
107780,node,0,217,28,87767,1,4105,2,2208
107790,node,0,217,114,87681,6,4100,3,2207
107810,node,0,217,28,87767,2,4104,3,2207
107820,node,0,217,7,87788,0,4106,1,2209
107830,node,0,217,4,87791,0,4106,1,2209
107840,node,0,217,6,87789,0,4106,0,2210
107850,node,0,217,17,87778,1,4105,0,2210
107870,node,0,217,5,87790,0,4106,0,2210
107880,node,0,217,2,87793,0,4106,0,2210
107900,node,0,217,4,87791,0,4106,0,2210
107910,node,0,217,5,87790,0,4106,0,2210
107930,node,0,217,2,87793,0,4106,0,2210
107940,node,0,217,2,87793,0,4106,0,2210
107960,node,0,217,2,87793,0,4106,0,2210
107990,node,0,217,1,87794,0,4106,0,2210
108000,node,0,217,43,87752,2,4104,2,2208
108010,node,0,217,19,87776,0,4106,0,2210
108020,node,0,217,10,87785,0,4106,0,2210
108040,node,0,217,10,87785,2,4104,3,2207
108050,node,0,217,5,87790,1,4105,0,2210
108080,node,0,217,54,87741,3,4103,2,2208
108090,node,0,217,14,87781,1,4105,0,2210
108120,node,0,217,12,87783,0,4106,0,2210
108140,node,0,217,14,87781,0,4106,1,2209
108150,node,0,217,2,87793,0,4106,0,2210
108160,node,0,217,2,87793,0,4106,0,2210
108170,node,0,217,2,87793,0,4106,1,2209
108180,node,0,217,13,87782,0,4106,0,2210
108190,node,0,217,15,87780,0,4106,1,2209
108200,node,0,217,370,87425,13,4093,9,2201
108210,node,0,217,107,87688,8,4098,4,2206
108230,node,0,217,2,87793,0,4106,0,2210
108240,node,0,217,17,87778,0,4106,1,2209
108250,node,0,217,1,87794,0,4106,0,2210
108260,node,0,217,9,87786,1,4105,0,2210
108280,node,0,217,1,87794,0,4106,0,2210
108290,node,0,217,1,87794,0,4106,0,2210
108300,node,0,217,2,87793,0,4106,0,2210
108420,node,0,217,66,87729,7,4099,1,2209
108430,node,0,217,3,87792,0,4106,0,2210
108490,node,0,217,4,87791,0,4106,0,2210
108500,node,0,217,4,87791,0,4106,0,2210
108510,node,0,217,2,87793,0,4106,0,2210
108530,node,0,217,29,87766,2,4104,0,2210
108540,node,0,217,173,87622,5,4101,1,2209
108550,node,0,217,31,87764,1,4105,0,2210
108560,node,0,217,12,87783,0,4106,1,2209
108570,node,0,217,12,87783,0,4106,1,2209
108580,node,0,217,22,87773,1,4105,0,2210
108590,node,0,217,4,87791,0,4106,0,2210
108600,node,0,217,24,87771,2,4104,0,2210
108610,node,0,217,7,87788,0,4106,0,2210
108630,node,0,217,2,87793,0,4106,0,2210
108640,node,0,217,1,87794,0,4106,0,2210
108670,node,0,217,2,87793,0,4106,0,2210
108680,node,0,217,2,87793,0,4106,0,2210
108720,node,0,217,10,87785,0,4106,0,2210
108740,node,0,217,6,87789,0,4106,0,2210
108750,node,0,217,36,87759,0,4106,1,2209
108760,node,1,216,330,87465,19,4087,13,2197
108770,node,0,217,12,87783,0,4106,0,2210
108780,node,0,217,8,87787,0,4106,0,2210
108790,node,0,217,1,87794,0,4106,0,2210
108810,node,0,217,29,87766,0,4106,0,2210
108820,node,0,217,15,87780,1,4105,1,2209
108830,node,0,217,2,87793,0,4106,0,2210
108850,node,0,217,3,87792,0,4106,0,2210
108860,node,0,217,26,87769,2,4104,1,2209
108870,node,0,217,2,87793,0,4106,0,2210
108880,node,0,217,2,87793,0,4106,0,2210
108900,node,0,217,1,87794,0,4106,0,2210
108930,node,0,217,25,87770,1,4105,0,2210
108940,node,0,217,13,87782,2,4104,0,2210
108960,node,2,215,61,87734,4,4102,1,2209
108970,node,0,217,9,87786,0,4106,0,2210
108980,node,0,217,1,87794,0,4106,0,2210
108990,node,0,217,14,87781,0,4106,1,2209
109000,node,0,217,15,87780,2,4104,0,2210
109010,node,0,217,70,87725,5,4101,1,2209
109020,node,0,217,56,87739,5,4101,1,2209
109030,node,0,217,1,87794,1,4105,0,2210
109040,node,0,217,259,87536,14,4092,9,2201
109050,node,1,216,52,87743,0,4106,1,2209
109060,node,0,217,40,87755,2,4104,1,2209
109080,node,0,217,47,87748,1,4105,4,2206
109090,node,0,217,5,87790,0,4106,0,2210
109100,node,0,217,23,87772,2,4104,0,2210
109110,node,0,217,5,87790,0,4106,0,2210
109130,node,0,217,119,87676,6,4100,1,2209
109140,node,0,217,85,87710,2,4104,1,2209
109150,node,0,217,2,87793,0,4106,0,2210
109160,node,0,217,147,87648,6,4100,1,2209
109180,node,0,217,4,87791,0,4106,0,2210
109190,node,0,217,25,87770,1,4105,1,2209
109210,node,0,217,29,87766,0,4106,1,2209
109220,node,0,217,5,87790,0,4106,0,2210
109240,node,0,217,26,87769,1,4105,0,2210
109250,node,0,217,32,87763,1,4105,2,2208
109270,node,0,217,1,87794,0,4106,0,2210
109290,node,0,217,14,87781,2,4104,1,2209
109310,node,0,217,1,87794,0,4106,0,2210
109320,node,0,217,17,87778,0,4106,0,2210
109330,node,0,217,171,87624,6,4100,3,2207
109350,node,0,217,57,87738,3,4103,4,2206
109360,node,0,217,151,87644,9,4097,3,2207
109370,node,0,217,80,87715,3,4103,0,2210
109380,node,0,217,317,87478,17,4089,6,2204
109390,node,1,216,199,87596,11,4095,0,2210
109400,node,0,217,1,87794,0,4106,0,2210
109430,node,0,217,3,87792,0,4106,0,2210
109450,node,0,217,44,87751,2,4104,2,2208
109460,node,0,217,7,87788,0,4106,0,2210
109470,node,0,217,2,87793,0,4106,0,2210
109480,node,0,217,4,87791,0,4106,0,2210
109500,node,0,217,11,87784,2,4104,2,2208
109510,node,0,217,12,87783,1,4105,0,2210
109520,node,0,217,67,87728,2,4104,3,2207
109530,node,0,217,24,87771,4,4102,0,2210
109540,node,0,217,10,87785,2,4104,1,2209
109550,node,0,217,1,87794,0,4106,0,2210
109560,node,0,217,4,87791,1,4105,0,2210
109580,node,0,217,107,87688,6,4100,5,2205
109590,node,0,217,371,87424,10,4096,6,2204
109610,node,0,217,60,87735,2,4104,2,2208
109630,node,0,217,70,87725,2,4104,1,2209
109640,node,1,216,39,87756,3,4103,0,2210
109650,node,0,217,3,87792,1,4105,0,2210
109660,node,0,217,1,87794,0,4106,0,2210
109670,node,0,217,2,87793,0,4106,0,2210
109680,node,0,217,2,87793,0,4106,0,2210
109690,node,0,217,8,87787,0,4106,0,2210
109700,node,0,217,5,87790,0,4106,0,2210
109770,node,0,217,8,87787,0,4106,0,2210
109790,node,0,217,1,87794,0,4106,0,2210
109810,node,0,217,19,87776,1,4105,0,2210
109820,node,0,217,1,87794,0,4106,0,2210
109830,node,0,217,3,87792,0,4106,0,2210
109850,node,0,217,10,87785,0,4106,0,2210
109860,node,0,217,47,87748,3,4103,1,2209
109870,node,0,217,2,87793,0,4106,0,2210
109880,node,0,217,3,87792,0,4106,0,2210
109910,node,0,217,3,87792,0,4106,0,2210
109920,node,0,217,22,87773,5,4101,1,2209
109940,node,1,216,369,87426,8,4098,7,2203
109950,node,0,217,259,87536,10,4096,6,2204
109960,node,0,217,125,87670,5,4101,4,2206
109970,node,0,217,9,87786,1,4105,0,2210
109980,node,0,217,148,87647,4,4102,1,2209
109990,node,0,217,86,87709,7,4099,5,2205
110010,node,0,217,6,87789,0,4106,0,2210
110020,node,1,216,54,87741,4,4102,3,2207
110030,node,0,217,63,87732,3,4103,1,2209
110040,node,0,217,1,87794,0,4106,0,2210
110050,node,0,217,2,87793,0,4106,0,2210
110070,node,0,217,20,87775,2,4104,1,2209
110080,node,0,217,16,87779,2,4104,0,2210
110100,node,2,215,600,87195,27,4079,15,2195
110110,node,1,216,844,86951,37,4069,21,2189
110120,node,0,217,45,87750,2,4104,1,2209
110130,node,0,217,3,87792,0,4106,0,2210
110140,node,0,217,28,87767,4,4102,1,2209
110180,node,0,217,1,87794,0,4106,0,2210
110190,node,0,217,1,87794,0,4106,0,2210
110200,node,0,217,17,87778,0,4106,0,2210
110210,node,0,217,3,87792,0,4106,0,2210
110220,node,0,217,1,87794,0,4106,0,2210
110230,node,0,217,7,87788,0,4106,0,2210
110240,node,0,217,15,87780,1,4105,0,2210
110250,node,0,217,2,87793,0,4106,0,2210
110270,node,0,217,50,87745,1,4105,2,2208
110280,node,0,217,261,87534,18,4088,11,2199
110290,node,0,217,57,87738,3,4103,0,2210
110300,node,0,217,1,87794,0,4106,0,2210
110320,node,0,217,48,87747,2,4104,2,2208
110330,node,0,217,15,87780,0,4106,0,2210
110400,node,0,217,2,87793,0,4106,0,2210
110410,node,0,217,5,87790,1,4105,0,2210
110420,node,0,217,2,87793,0,4106,0,2210
110430,node,0,217,1,87794,0,4106,0,2210
110460,node,0,217,23,87772,0,4106,0,2210
110480,node,0,217,47,87748,2,4104,1,2209
110490,node,0,217,7,87788,0,4106,0,2210
110500,node,0,217,2,87793,0,4106,0,2210
110510,node,0,217,7,87788,0,4106,0,2210
110520,node,0,217,74,87721,6,4100,4,2206
110530,node,0,217,47,87748,3,4103,0,2210
110540,node,0,217,46,87749,1,4105,1,2209
110550,node,0,217,2,87793,0,4106,0,2210
110570,node,0,217,450,87345,13,4093,9,2201
110580,node,0,217,1,87794,1,4105,0,2210
110590,node,0,217,24,87771,0,4106,0,2210
110600,node,1,216,107,87688,5,4101,2,2208
110620,node,0,217,12,87783,0,4106,0,2210
110630,node,0,217,0,87795,1,4105,0,2210
110640,node,0,217,1,87794,0,4106,0,2210
110650,node,0,217,6,87789,0,4106,1,2209
110660,node,0,217,36,87759,1,4105,0,2210
110670,node,0,217,3,87792,0,4106,0,2210
110690,node,1,216,98,87697,5,4101,2,2208
110700,node,1,216,54,87741,4,4102,2,2208
110720,node,0,217,0,87795,1,4105,0,2210
110730,node,0,217,15,87780,0,4106,1,2209
110750,node,0,217,1,87794,0,4106,0,2210
110760,node,0,217,3,87792,0,4106,0,2210
110850,node,0,217,4,87791,0,4106,0,2210
110870,node,0,217,1,87794,0,4106,0,2210
110880,node,0,217,13,87782,1,4105,0,2210
110900,node,0,217,27,87768,1,4105,1,2209
110910,node,0,217,8,87787,0,4106,0,2210
110920,node,0,217,8,87787,1,4105,0,2210
110940,node,0,217,20,87775,1,4105,0,2210
110950,node,0,217,3,87792,0,4106,0,2210
110970,node,0,217,2,87793,0,4106,0,2210
110980,node,0,217,1,87794,0,4106,0,2210
110990,node,0,217,9,87786,0,4106,0,2210
111010,node,0,217,4,87791,0,4106,0,2210
111020,node,0,217,1,87794,0,4106,0,2210
111060,node,0,217,2,87793,0,4106,0,2210
111140,node,0,217,2,87793,0,4106,0,2210
111200,node,0,217,3,87792,1,4105,0,2210
111210,node,0,217,5,87790,0,4106,0,2210
111220,node,0,217,9,87786,1,4105,0,2210
111240,node,0,217,3,87792,0,4106,0,2210
111260,node,0,217,16,87779,1,4105,1,2209
111270,node,0,217,7,87788,1,4105,0,2210
111300,node,1,216,7,87788,0,4106,0,2210
111310,node,0,217,6,87789,0,4106,0,2210
111340,node,0,217,6,87789,0,4106,0,2210
111350,node,0,217,6,87789,2,4104,0,2210
111400,node,0,217,1,87794,0,4106,0,2210
111410,node,0,217,3,87792,0,4106,0,2210
111530,node,0,217,1,87794,0,4106,0,2210
111550,node,0,217,2,87793,0,4106,0,2210
111560,node,0,217,1,87794,0,4106,0,2210
111570,node,0,217,5,87790,0,4106,0,2210
111580,node,0,217,1,87794,0,4106,0,2210
111600,node,0,217,4,87791,0,4106,0,2210
111610,node,0,217,1,87794,0,4106,0,2210
111630,node,1,216,258,87537,10,4096,5,2205
111640,node,0,217,14,87781,1,4105,0,2210
111650,node,0,217,24,87771,0,4106,0,2210
111660,node,0,217,20,87775,1,4105,1,2209
111670,node,0,217,11,87784,0,4106,0,2210
111680,node,0,217,12,87783,0,4106,0,2210
111690,node,0,217,37,87758,1,4105,1,2209
111700,node,0,217,8,87787,0,4106,0,2210
111710,node,1,216,191,87604,5,4101,5,2205
111950,node,0,217,1,87794,0,4106,0,2210
112290,node,0,217,0,87795,0,4106,1,2209
112720,node,0,217,1,87794,0,4106,0,2210
112870,node,0,217,2,87793,0,4106,1,2209
113090,node,0,217,1,87794,0,4106,0,2210
113690,node,0,217,1,87794,0,4106,0,2210
115180,node,0,217,1,87794,0,4106,0,2210
115690,node,0,217,2,87793,0,4106,0,2210
115700,node,0,217,0,87795,0,4106,1,2209
115720,node,0,217,6,87789,0,4106,0,2210
115730,node,0,217,1,87794,0,4106,0,2210
115740,node,0,217,1,87794,0,4106,0,2210
115750,node,0,217,4,87791,0,4106,0,2210
115770,node,0,217,1,87794,0,4106,0,2210
115830,node,0,217,5,87790,1,4105,0,2210
115840,node,0,217,4,87791,0,4106,0,2210
115890,node,0,217,0,87795,1,4105,0,2210
115910,node,0,217,1,87794,1,4105,1,2209
115950,node,0,217,1,87794,0,4106,0,2210
115960,node,0,217,37,87758,1,4105,1,2209
115990,node,0,217,1,87794,0,4106,0,2210
116000,node,0,217,2,87793,0,4106,0,2210
116030,node,0,217,4,87791,0,4106,0,2210
116040,node,0,217,1,87794,0,4106,0,2210
116060,node,0,217,19,87776,0,4106,0,2210
116070,node,0,217,3,87792,0,4106,0,2210
116100,node,0,217,10,87785,1,4105,1,2209
116130,node,0,217,2,87793,0,4106,0,2210
116150,node,0,217,2,87793,0,4106,0,2210
116160,node,0,217,1,87794,0,4106,0,2210
116200,node,0,217,3,87792,1,4105,0,2210
116210,node,0,217,1,87794,0,4106,0,2210
116240,node,0,217,17,87778,3,4103,0,2210
116250,node,0,217,2,87793,0,4106,0,2210
116270,node,0,217,1,87794,0,4106,0,2210
116320,node,0,217,3,87792,0,4106,0,2210
116330,node,0,217,3,87792,1,4105,0,2210
116340,node,0,217,2,87793,0,4106,0,2210
116380,node,0,217,3,87792,0,4106,0,2210
116450,node,0,217,1,87794,0,4106,0,2210
116480,node,0,217,5,87790,0,4106,0,2210
116500,node,0,217,1,87794,0,4106,0,2210
116530,node,0,217,0,87795,0,4106,1,2209
116550,node,0,217,0,87795,0,4106,1,2209
116570,node,0,217,1,87794,0,4106,0,2210
116600,node,0,217,2,87793,0,4106,0,2210
116620,node,0,217,1,87794,0,4106,0,2210
116630,node,0,217,1,87794,0,4106,0,2210
116650,node,0,217,3,87792,1,4105,0,2210
116660,node,0,217,1,87794,0,4106,0,2210
116670,node,0,217,1,87794,0,4106,0,2210
116690,node,0,217,19,87776,0,4106,0,2210
116700,node,0,217,11,87784,1,4105,0,2210
116740,node,0,217,2,87793,0,4106,0,2210
116770,node,0,217,1,87794,0,4106,0,2210
116780,node,0,217,1,87794,0,4106,0,2210
116830,node,0,217,1,87794,0,4106,0,2210
116860,node,0,217,1,87794,0,4106,0,2210
116870,node,0,217,1,87794,0,4106,0,2210
116880,node,0,217,1,87794,0,4106,0,2210
116900,node,0,217,30,87765,1,4105,0,2210
116910,node,0,217,154,87641,5,4101,8,2202
116920,node,0,217,5,87790,0,4106,0,2210
116930,node,0,217,7,87788,2,4104,0,2210
116950,node,0,217,3,87792,0,4106,0,2210
116960,node,0,217,6,87789,0,4106,0,2210
116990,node,0,217,3,87792,0,4106,0,2210
117020,node,0,217,1,87794,0,4106,0,2210
117030,node,0,217,2,87793,0,4106,0,2210
117050,node,0,217,1,87794,0,4106,0,2210
117080,node,0,217,9,87786,0,4106,0,2210
117090,node,1,216,70,87725,5,4101,2,2208
117110,node,0,217,3,87792,0,4106,1,2209
117130,node,0,217,3,87792,0,4106,0,2210
117160,node,0,217,3,87792,1,4105,0,2210
117190,node,0,217,2,87793,0,4106,0,2210
117200,node,0,217,1,87794,0,4106,0,2210
117210,node,0,217,18,87777,0,4106,0,2210
117220,node,0,217,2,87793,0,4106,0,2210
117230,node,0,217,12,87783,1,4105,2,2208
117240,node,0,217,14,87781,1,4105,0,2210
117260,node,0,217,5,87790,0,4106,1,2209
117270,node,0,217,8,87787,0,4106,0,2210
117290,node,0,217,2,87793,0,4106,0,2210
117300,node,0,217,4,87791,0,4106,0,2210
117320,node,0,217,8,87787,1,4105,0,2210
117330,node,0,217,3,87792,0,4106,0,2210
117340,node,0,217,1,87794,0,4106,0,2210
117380,node,0,217,1,87794,0,4106,0,2210
117400,node,0,217,2,87793,0,4106,0,2210
117410,node,0,217,5,87790,1,4105,0,2210
117430,node,0,217,1,87794,0,4106,0,2210
117440,node,0,217,2,87793,0,4106,0,2210
117490,node,0,217,2,87793,0,4106,0,2210
117500,node,0,217,26,87769,2,4104,2,2208
117520,node,0,217,6,87789,0,4106,0,2210
117530,node,0,217,7,87788,0,4106,0,2210
117550,node,0,217,4,87791,0,4106,1,2209
117560,node,0,217,1,87794,0,4106,0,2210
117570,node,0,217,34,87761,0,4106,1,2209
117580,node,0,217,4,87791,0,4106,0,2210
117590,node,0,217,3,87792,0,4106,0,2210
117640,node,0,217,1,87794,0,4106,0,2210
117650,node,0,217,1,87794,0,4106,0,2210
117660,node,0,217,1,87794,0,4106,0,2210
117670,node,0,217,1,87794,1,4105,0,2210
117690,node,0,217,2,87793,0,4106,0,2210
117700,node,0,217,0,87795,1,4105,0,2210
117710,node,0,217,1,87794,0,4106,0,2210
117720,node,0,217,3,87792,0,4106,0,2210
117760,node,0,217,3,87792,0,4106,0,2210
117870,node,0,217,3,87792,0,4106,0,2210
117880,node,0,217,1,87794,0,4106,0,2210
117900,node,0,217,0,87795,1,4105,0,2210
117920,node,0,217,0,87795,1,4105,0,2210
117950,node,0,217,2,87793,0,4106,0,2210
118010,node,0,217,1,87794,0,4106,0,2210
118060,node,0,217,2,87793,0,4106,0,2210
118080,node,0,217,2,87793,1,4105,0,2210
118120,node,0,217,0,87795,1,4105,0,2210
118200,node,0,217,1,87794,0,4106,1,2209
118210,node,0,217,3,87792,0,4106,1,2209
118230,node,0,217,2,87793,0,4106,0,2210
118240,node,0,217,3,87792,0,4106,0,2210
118260,node,0,217,2,87793,1,4105,0,2210
118280,node,0,217,3,87792,0,4106,0,2210
118290,node,0,217,4,87791,2,4104,0,2210
118300,node,0,217,47,87748,3,4103,2,2208
118310,node,0,217,2,87793,0,4106,0,2210
118330,node,0,217,2,87793,0,4106,0,2210
118360,node,0,217,1,87794,0,4106,0,2210
118370,node,0,217,16,87779,1,4105,0,2210
118390,node,0,217,11,87784,1,4105,0,2210
118400,node,0,217,1,87794,0,4106,0,2210
118410,node,0,217,2,87793,0,4106,0,2210
118440,node,0,217,2,87793,1,4105,0,2210
118450,node,0,217,9,87786,1,4105,0,2210
118460,node,0,217,1,87794,0,4106,0,2210
118470,node,0,217,3,87792,0,4106,0,2210
118630,node,0,217,27,87768,1,4105,0,2210
118640,node,0,217,2,87793,0,4106,0,2210
118650,node,0,217,1,87794,0,4106,0,2210
118660,node,0,217,11,87784,0,4106,1,2209
118680,node,0,217,1,87794,0,4106,0,2210
118700,node,0,217,1,87794,0,4106,0,2210
118710,node,0,217,22,87773,1,4105,0,2210
118720,node,0,217,18,87777,1,4105,0,2210
118750,node,0,217,1,87794,0,4106,0,2210
118780,node,0,217,3,87792,0,4106,0,2210
118790,node,0,217,5,87790,0,4106,0,2210
118800,node,0,217,27,87768,1,4105,0,2210
118810,node,0,217,2,87793,1,4105,0,2210
118860,node,0,217,4,87791,1,4105,0,2210
118870,node,0,217,5,87790,3,4103,0,2210
118880,node,0,217,2,87793,0,4106,0,2210
118910,node,0,217,1,87794,0,4106,0,2210
118930,node,0,217,1,87794,0,4106,0,2210
118940,node,0,217,41,87754,2,4104,2,2208
118950,node,0,217,4,87791,0,4106,0,2210
118990,node,0,217,1,87794,0,4106,0,2210
119000,node,0,217,11,87784,1,4105,2,2208
119010,node,0,217,36,87759,4,4102,0,2210
119020,node,0,217,3,87792,0,4106,0,2210
119060,node,0,217,9,87786,0,4106,1,2209
119070,node,0,217,1,87794,1,4105,0,2210
119100,node,0,217,1,87794,0,4106,0,2210
119130,node,0,217,3,87792,0,4106,0,2210
119140,node,0,217,3,87792,1,4105,1,2209
119160,node,0,217,1,87794,1,4105,0,2210
119170,node,0,217,1,87794,0,4106,0,2210
119210,node,0,217,11,87784,1,4105,2,2208
119220,node,0,217,1,87794,0,4106,0,2210
119230,node,0,217,4,87791,0,4106,0,2210
119250,node,0,217,11,87784,0,4106,0,2210
119260,node,0,217,8,87787,0,4106,0,2210
119290,node,0,217,1,87794,0,4106,0,2210
119300,node,0,217,6,87789,0,4106,0,2210
119310,node,0,217,22,87773,1,4105,1,2209
119330,node,0,217,1,87794,0,4106,0,2210
119350,node,0,217,7,87788,0,4106,0,2210
119370,node,0,217,3,87792,0,4106,0,2210
119390,node,0,217,5,87790,0,4106,0,2210
119400,node,0,217,3,87792,0,4106,0,2210
119490,node,0,217,27,87768,3,4103,1,2209
119500,node,0,217,1,87794,0,4106,0,2210
119510,node,0,217,7,87788,1,4105,0,2210
119520,node,0,217,4,87791,0,4106,0,2210
119550,node,0,217,0,87795,0,4106,1,2209
119570,node,0,217,41,87754,1,4105,2,2208
119590,node,0,217,51,87744,2,4104,0,2210
119600,node,0,217,68,87727,2,4104,1,2209
119610,node,0,217,5,87790,1,4105,0,2210
119620,node,0,217,12,87783,0,4106,0,2210
119630,node,0,217,2,87793,0,4106,0,2210
119640,node,0,217,8,87787,1,4105,0,2210
119660,node,0,217,2,87793,0,4106,0,2210
119670,node,0,217,2,87793,0,4106,0,2210
119680,node,0,217,3,87792,0,4106,0,2210
119690,node,0,217,1,87794,0,4106,0,2210
119710,node,0,217,10,87785,0,4106,1,2209
119740,node,0,217,1,87794,0,4106,0,2210
119760,node,0,217,50,87745,1,4105,1,2209
119770,node,0,217,18,87777,0,4106,0,2210
119780,node,0,217,10,87785,0,4106,0,2210
119790,node,0,217,1,87794,0,4106,0,2210
119800,node,0,217,4,87791,0,4106,0,2210
119810,node,0,217,2,87793,0,4106,0,2210
119850,node,0,217,2,87793,0,4106,0,2210
119860,node,0,217,6,87789,0,4106,0,2210
119870,node,0,217,5,87790,1,4105,0,2210
119900,node,0,217,4,87791,0,4106,0,2210
119910,node,0,217,2,87793,0,4106,0,2210
119940,node,0,217,3,87792,0,4106,0,2210
119950,node,0,217,1,87794,0,4106,0,2210
119960,node,0,217,2,87793,0,4106,0,2210
120010,node,0,217,28,87767,3,4103,1,2209
120020,node,0,217,1,87794,0,4106,0,2210
120040,node,0,217,5,87790,0,4106,0,2210
120060,node,0,217,4,87791,0,4106,0,2210
120070,node,0,217,13,87782,1,4105,0,2210
120090,node,0,217,3,87792,0,4106,0,2210
120100,node,0,217,2,87793,0,4106,0,2210
120110,node,0,217,4,87791,1,4105,0,2210
120120,node,0,217,35,87760,1,4105,2,2208
120130,node,0,217,5,87790,0,4106,0,2210
120150,node,0,217,1,87794,0,4106,0,2210
120190,node,0,217,5,87790,0,4106,0,2210
120200,node,0,217,8,87787,0,4106,0,2210
120210,node,0,217,7,87788,0,4106,0,2210
120220,node,0,217,1,87794,0,4106,0,2210
120230,node,0,217,1,87794,0,4106,0,2210
120260,node,0,217,2,87793,0,4106,0,2210
120270,node,0,217,2,87793,0,4106,0,2210
120310,node,0,217,5,87790,0,4106,0,2210
120350,node,0,217,1,87794,0,4106,0,2210
120380,node,0,217,1,87794,0,4106,0,2210
120410,node,0,217,1,87794,0,4106,0,2210
120450,node,0,217,3,87792,0,4106,0,2210
120480,node,0,217,2,87793,0,4106,0,2210
120510,node,0,217,1,87794,0,4106,0,2210
120530,node,0,217,1,87794,0,4106,0,2210
120590,node,0,217,1,87794,0,4106,0,2210
120640,node,0,217,1,87794,0,4106,0,2210
120700,node,0,217,6,87789,0,4106,0,2210
120710,node,0,217,7,87788,0,4106,0,2210
120720,node,0,217,6,87789,0,4106,0,2210
120730,node,0,217,1,87794,0,4106,0,2210
120740,node,0,217,1,87794,0,4106,0,2210
120750,node,0,217,2,87793,0,4106,0,2210
120810,node,0,217,2,87793,1,4105,0,2210
120840,node,0,217,1,87794,0,4106,0,2210
120860,node,0,217,20,87775,0,4106,0,2210
120870,node,0,217,3,87792,0,4106,0,2210
120880,node,0,217,1,87794,0,4106,0,2210
120900,node,0,217,19,87776,2,4104,0,2210
120910,node,0,217,5,87790,0,4106,0,2210
120920,node,0,217,2,87793,0,4106,0,2210
120950,node,0,217,1,87794,0,4106,0,2210
120980,node,0,217,1,87794,0,4106,0,2210
121000,node,0,217,1,87794,0,4106,0,2210
121010,node,0,217,5,87790,1,4105,0,2210
121020,node,0,217,1,87794,0,4106,0,2210
121040,node,0,217,1,87794,0,4106,0,2210
121080,node,0,217,8,87787,1,4105,0,2210
121090,node,0,217,0,87795,0,4106,1,2209
121100,node,0,217,2,87793,0,4106,0,2210
121140,node,0,217,3,87792,0,4106,0,2210
121150,node,0,217,1,87794,1,4105,0,2210
121160,node,0,217,1,87794,0,4106,0,2210
121180,node,0,217,1,87794,0,4106,1,2209
121190,node,0,217,4,87791,0,4106,0,2210
121230,node,0,217,1,87794,0,4106,0,2210
121240,node,0,217,19,87776,3,4103,0,2210
121250,node,0,217,4,87791,1,4105,0,2210
121290,node,0,217,0,87795,1,4105,0,2210
121360,node,0,217,1,87794,0,4106,0,2210
121420,node,0,217,5,87790,1,4105,0,2210
121430,node,0,217,2,87793,0,4106,0,2210
121440,node,0,217,2,87793,0,4106,0,2210
121470,node,0,217,15,87780,1,4105,1,2209
121480,node,0,217,23,87772,0,4106,1,2209
121490,node,0,217,2,87793,0,4106,0,2210
121520,node,0,217,13,87782,1,4105,1,2209
121530,node,0,217,1,87794,0,4106,0,2210
121540,node,0,217,4,87791,0,4106,0,2210
121550,node,0,217,5,87790,0,4106,0,2210
121640,node,0,217,1,87794,0,4106,0,2210
121680,node,0,217,29,87766,2,4104,1,2209
121690,node,0,217,2,87793,0,4106,1,2209
121700,node,0,217,9,87786,1,4105,0,2210
121710,node,0,217,13,87782,1,4105,0,2210
121780,node,0,217,5,87790,1,4105,1,2209
121790,node,0,217,4,87791,0,4106,1,2209
121800,node,0,217,1,87794,0,4106,0,2210
121820,node,0,217,13,87782,1,4105,0,2210
121840,node,0,217,8,87787,1,4105,0,2210
121860,node,0,217,1,87794,0,4106,0,2210
121870,node,0,217,1,87794,0,4106,0,2210
