"type","id","control","case_n","control_n","cc_est","cc_err","cc_p","sex_est","sex_err","sex_p"
"node","X24830","NoCNV_Control",217,87795,-14.9888695426321,21865.1320206658,0.999453038442943,15.9513354367099,1636.70681960356,0.992223944669454
"node","X36330","NoCNV_Control",217,87795,-10.9654724080503,1198.73773326383,0.992701440125358,-0.54275443258399,0.86605180825267,0.530856082263919
"node","X85080","NoCNV_Control",217,87795,-11.1250720283935,1200.29064900314,0.99260479441004,0.438145273879594,0.763792575420867,0.566208512806711
"node","X161360","NoCNV_Control",217,87795,-11.6920643411577,1172.31537563458,0.992042445949672,-1.55450369492156,0.768735899138827,0.0431602672496047
"node","X191440","NoCNV_Control",217,87795,-11.5044648646087,268.124087564042,0.965775476520634,-0.337821778975604,0.144015452813274,0.0189897128300857
"node","X5380","NoCNV_Control",217,87795,-11.2647169405886,1964.9922631412,0.995425989879066,0.843603500653062,1.22476352476391,0.490956132283297
"node","X158430","NoCNV_Control",217,87795,-14.9888695426371,21865.132020733,0.999453038442945,15.9513354367322,1636.7068196136,0.992223944669491
"node","X186630","NoCNV_Control",217,87795,-16.3263587585468,4953.47888470149,0.99737022680306,-17.1199149903003,393.716995278124,0.965316679971405
"node","X29630","NoCNV_Control",217,87795,-15.0078555219546,22206.1043161238,0.999460754793832,-15.8008597689623,1764.51928975012,0.992855224853155
"node","X55110","NoCNV_Control",217,87795,-15.0078555219525,22206.1043161006,0.999460754793831,-15.8008597689585,1764.51928974889,0.992855224853152
"node","X54170","NoCNV_Control",217,87795,-10.5694393568035,1203.21980803232,0.992991235709543,0.150435129836375,1.00002282390499,0.880424035685052
"node","X84280","NoCNV_Control",217,87795,-10.8762701277787,1983.7749085543,0.995625529639773,0.150431689854636,1.41422967224568,0.915288749878067
"node","X160340","NoCNV_Control",217,87795,3.29957271194824,1.0350451231526,0.00143332900263025,-0.101679513751701,0.504055343488127,0.840133346431881
"node","X147890","NoCNV_Control",217,87795,-14.9888695426349,21865.1320207101,0.999453038442944,15.9513354367223,1636.70681960742,0.992223944669466
"node","X88920","NoCNV_Control",217,87795,-14.9888695426384,21865.1320207398,0.999453038442945,15.9513354367287,1636.70681961188,0.992223944669484
"node","X156370","NoCNV_Control",217,87795,-11.7668692946458,729.974030414191,0.987138998959152,-0.0727450358496093,0.335478511574367,0.828333327471233
"node","X186620","NoCNV_Control",217,87795,-16.6470944629086,13468.0507702363,0.999013780353325,-17.4401922044628,1070.23469503019,0.98699851133318
"node","X176860","NoCNV_Control",217,87795,-11.3512093569433,725.518252022768,0.987517081510785,0.661432657549582,0.421691351342645,0.116759085654672
"node","X29690","NoCNV_Control",217,87795,-11.2722882638668,1976.38382671184,0.9954492968991,-0.542736680961965,1.22476352488863,0.657667443186091
"node","X190470","NoCNV_Control",217,87795,0.663668956078704,0.712672136446603,0.351729317936226,-0.971484299569253,0.113152729271178,9.03619842444938e-18
"node","X28170","NoCNV_Control",217,87795,-14.9888695426379,21865.1320207379,0.999453038442945,15.9513354367284,1636.70681961098,0.99222394466948
"node","X176900","NoCNV_Control",217,87795,-14.9888695426321,21865.1320206668,0.999453038442943,15.9513354367103,1636.70681959933,0.992223944669434
"node","X160990","NoCNV_Control",217,87795,-10.6668102378987,729.666994179532,0.988336350500255,-0.186069170448701,0.585579127157585,0.750672763368808
"node","X65220","NoCNV_Control",217,87795,-11.2626326563603,1203.21992233236,0.992531581866416,0.150442010273089,0.707139151764041,0.83152399941604
"node","X164520","NoCNV_Control",217,87795,-10.8762701277743,1983.77490855038,0.995625529639766,0.150431689854712,1.41422967224461,0.915288749877961
"node","X181580","NoCNV_Control",217,87795,-11.5441029486179,1961.72849011327,0.995304748645438,-0.948222979776034,1.15472034149425,0.411548812283775
"node","X126540","NoCNV_Control",217,87795,-15.70103649864,22206.2442689151,0.999435851762444,-16.4940281827003,1764.51918593477,0.992541798986055
"node","X145260","NoCNV_Control",217,87795,-10.9579049027938,1191.82855151101,0.992664196582524,0.84363157269337,0.866051808253796,0.330000866745822
"node","X108830","NoCNV_Control",217,87795,-15.7010364986427,22206.2442689431,0.999435851762444,-16.4940281827016,1764.51918593479,0.992541798986055
"node","X157470","NoCNV_Control",217,87795,-14.988869542636,21865.1320207172,0.999453038442944,15.951335436724,1636.70681960746,0.992223944669466
"node","X157200","NoCNV_Control",217,87795,-10.7462260350766,701.01578068296,0.987769302385802,1.94244093482143,0.763792561080293,0.01098572812804
"node","X156940","NoCNV_Control",217,87795,-16.0336880805678,8042.94180449509,0.99840940988885,16.9963499716328,602.110529833011,0.977480339873331
"node","X157260","NoCNV_Control",217,87795,-10.89003880318,729.175627338945,0.988084255006618,0.284008358613708,0.517593408185946,0.583204907300217
"node","X127010","NoCNV_Control",217,87795,-15.0078555219569,22206.1043161553,0.999460754793833,-15.8008597689619,1764.51928975061,0.992855224853157
"node","X93820","NoCNV_Control",217,87795,-15.0078555219542,22206.1043161216,0.999460754793832,-15.8008597689642,1764.51928975214,0.992855224853163
"node","X16930","NoCNV_Control",217,87795,-14.9888695426342,21865.1320206971,0.999453038442944,15.9513354367048,1636.70681960176,0.992223944669448
"node","X68240","NoCNV_Control",217,87795,-11.2647169405844,1964.99226313596,0.995425989879056,0.843603500652787,1.2247635247637,0.490956132283366
"node","X160170","NoCNV_Control",217,87795,-15.9348597422701,13261.4237701217,0.999041266177162,16.8973931603088,992.712646518783,0.986419516094357
"node","X156500","NoCNV_Control",217,87795,-14.9888695426378,21865.1320207404,0.999453038442945,15.9513354367154,1636.70681960702,0.992223944669468
"node","X29400","NoCNV_Control",217,87795,-11.0683066862495,1169.68400015338,0.992450012801821,-1.64143373514761,1.08014460421642,0.128600829679727
"node","X166210","NoCNV_Control",217,87795,-15.7010364986409,22206.244268923,0.999435851762444,-16.4940281826983,1764.51918593549,0.992541798986059
"node","X17460","NoCNV_Control",217,87795,-15.682052204319,21865.2506378969,0.999427746497398,16.6445073074351,1636.70671590147,0.99188604386488
"node","X26170","NoCNV_Control",217,87795,-11.5329552193946,1944.99409952616,0.995268924985679,1.24909323960638,1.1547203414356,0.279373440711198
"node","X176890","NoCNV_Control",217,87795,-11.0529808753254,1155.79805237476,0.992369888186587,1.94231431634229,1.08014460419388,0.0721455704982308
"node","X22080","NoCNV_Control",217,87795,-15.0078555219551,22206.1043161327,0.999460754793832,-15.8008597689639,1764.51928975112,0.992855224853159
"node","X190750","NoCNV_Control",217,87795,-11.555230967451,267.560482490667,0.965552180684153,0.507224140269233,0.138404861886921,0.000247545898307091
"node","X180270","NoCNV_Control",217,87795,-11.25241569609,1196.18970742805,0.992494504600679,0.661313457252375,0.73032808392329,0.365199561278396
"node","X158010","NoCNV_Control",217,87795,-16.3752119810878,21864.8497793303,0.99940244146518,17.3377035219017,1636.70645262702,0.991548131782056
"node","X184120","NoCNV_Control",217,87795,-10.8409145686525,441.64029754777,0.980416348265525,-0.429575255102906,0.33387781501284,0.198225327103162
"node","X183090","NoCNV_Control",217,87795,-11.5329552193956,1944.99409952689,0.995268924985681,1.2490932396064,1.15472034143531,0.279373440711068
"node","X156410","NoCNV_Control",217,87795,-11.4788170942563,1198.30560729814,0.992357015762953,0.555956383104967,0.645532696354149,0.389107747236537
"node","X158570","NoCNV_Control",217,87795,-10.7400602971845,1169.91439840132,0.992675354759898,1.53679994351014,1.11805439958794,0.169277028613541
"node","X150010","NoCNV_Control",217,87795,-15.0078555219526,22206.104316106,0.999460754793832,-15.800859768958,1764.51928974824,0.99285522485315
"node","X155960","NoCNV_Control",217,87795,-11.2647169405902,1964.99226314258,0.995425989879069,0.843603500653153,1.2247635247645,0.490956132283459
"node","X188240","NoCNV_Control",217,87795,-11.2880744839327,1146.21790962151,0.992142475968739,2.23004565594519,1.06068172886995,0.0355126082856629
"node","X161210","NoCNV_Control",217,87795,-16.6173447882583,22205.733349874,0.99940291449052,-17.4103822383619,1764.51888064586,0.992127457553678
"node","X156230","NoCNV_Control",217,87795,-11.3870839474536,1142.49449767997,0.992047727082642,2.34785332608746,1.05411424979797,0.0259256682824465
"node","X124380","NoCNV_Control",217,87795,-14.988869542633,21865.132020677,0.999453038442944,15.9513354367031,1636.70681960041,0.992223944669442
"node","X160030","NoCNV_Control",217,87795,-14.9888695426335,21865.1320206856,0.999453038442944,15.9513354367015,1636.70681959807,0.992223944669432
"node","X143690","NoCNV_Control",217,87795,-11.2373034126548,1189.8482121735,0.992464637489242,-0.948261924349197,0.816524604814303,0.245504037215292
"node","X145710","NoCNV_Control",217,87795,-10.5694393568055,1203.21980803309,0.992991235709546,0.150435129836281,1.00002282390464,0.880424035685084
"node","X161790","NoCNV_Control",217,87795,-11.2647169405906,1964.99226314271,0.995425989879069,0.843603500653067,1.22476352476461,0.490956132283542
"node","X45780","NoCNV_Control",217,87795,-15.6820522043212,21865.2506379208,0.999427746497399,16.6445073074455,1636.70671590662,0.991886043864901
"node","X23060","NoCNV_Control",217,87795,-15.0078555219519,22206.1043160993,0.999460754793831,-15.8008597689557,1764.51928974466,0.992855224853136
"node","X190440","NoCNV_Control",217,87795,1.23210242983012,0.714525418311426,0.08464202058872,-1.49774508521372,0.175019522114263,1.15252695492829e-17
"node","X160450","NoCNV_Control",217,87795,-10.7856174445097,1198.31098866167,0.992818590894807,0.555924868789733,0.912895962947264,0.542545330269228
"node","X154000","NoCNV_Control",217,87795,-15.6820522043175,21865.2506378855,0.999427746497398,16.644507307441,1636.70671590282,0.991886043864884
"node","X127180","NoCNV_Control",217,87795,-14.9888695426329,21865.1320206827,0.999453038442944,15.9513354367093,1636.70681960141,0.992223944669444
"node","X191050","NoCNV_Control",217,87795,-11.3870839474538,1142.49449767959,0.992047727082639,2.34785332608756,1.05411424979812,0.0259256682824617
"node","X67350","NoCNV_Control",217,87795,-15.0078555219521,22206.1043160912,0.999460754793831,-15.8008597689546,1764.51928974442,0.992855224853136
"node","X103350","NoCNV_Control",217,87795,-11.3709665249013,1198.73326864777,0.992431525169888,-0.54277218539584,0.707139155049896,0.4427482513187
"node","X157690","NoCNV_Control",217,87795,-10.8762701277764,1983.7749085525,0.99562552963977,0.150431689854656,1.41422967224493,0.915288749878011
"node","X157840","NoCNV_Control",217,87795,-14.9888695426343,21865.1320206883,0.999453038442944,15.9513354367183,1636.70681961297,0.992223944669494
"node","X172650","NoCNV_Control",217,87795,-16.0875095260092,21864.8962310005,0.9994129414483,17.0499968896554,1636.70653672743,0.991688379724409
"node","X15560","NoCNV_Control",217,87795,-14.9888695426314,21865.1320206569,0.999453038442943,15.9513354367003,1636.70681959774,0.992223944669431
"node","X155410","NoCNV_Control",217,87795,-15.0078555219543,22206.1043161197,0.999460754793832,-15.8008597689635,1764.51928975077,0.992855224853157
"node","X183420","NoCNV_Control",217,87795,-15.0078555219532,22206.1043161128,0.999460754793832,-15.8008597689561,1764.51928974775,0.992855224853149
"node","X38000","NoCNV_Control",217,87795,-15.6820522043215,21865.2506379241,0.999427746497399,16.6445073074559,1636.70671591061,0.991886043864915
"node","X30150","NoCNV_Control",217,87795,-15.70103649864,22206.2442689174,0.999435851762444,-16.4940281826975,1764.51918593204,0.992541798986045
"node","X157300","NoCNV_Control",217,87795,-10.8300887924097,438.436473373961,0.980292967209071,0.843940495724698,0.339750556404349,0.0129915686015091
"node","X180750","NoCNV_Control",217,87795,-11.3879288064634,411.139359687731,0.97790264868214,-4.19498547260304,1.00649530029646,3.07400371721606e-05
"node","X74410","NoCNV_Control",217,87795,-15.0078555219512,22206.1043160961,0.999460754793831,-15.8008597689543,1764.51928974691,0.992855224853146
"node","X3660","NoCNV_Control",217,87795,-14.9888695426321,21865.132020667,0.999453038442943,15.9513354367153,1636.70681960184,0.992223944669443
"node","X183880","NoCNV_Control",217,87795,-11.7378294060683,442.742010882696,0.97884922678551,-0.0822827570437372,0.206696188347131,0.690567156798105
"node","X145620","NoCNV_Control",217,87795,-11.2310801350817,712.95865011486,0.987431620561989,1.3745165143886,0.508792037956057,0.00690214327810899
"node","X155700","NoCNV_Control",217,87795,-15.9348597422731,13261.4237701424,0.999041266177164,16.8973931603362,992.712646529003,0.986419516094474
"node","X33460","NoCNV_Control",217,87795,-11.3777112205129,1201.18631281409,0.992442500986474,0.373610193645806,0.670854521582584,0.577584234726334
"node","X36810","NoCNV_Control",217,87795,-10.9654724080519,1198.73773326447,0.992701440125361,-0.542754432583959,0.866051808253362,0.530856082264271
"node","X100360","NoCNV_Control",217,87795,-11.3709665249033,1198.73326864914,0.992431525169895,-0.542772185395878,0.707139155050102,0.442748251318801
"node","X113690","NoCNV_Control",217,87795,-14.9888695426351,21865.1320206979,0.999453038442944,15.9513354367181,1636.70681960941,0.992223944669478
"node","X143910","NoCNV_Control",217,87795,-10.7400602971848,1169.91439840144,0.992675354759899,1.53679994351024,1.1180543995879,0.169277028613495
"node","X145270","NoCNV_Control",217,87795,-11.1019703573199,1185.48487712486,0.992527984593536,1.06679975606646,0.836687368165252,0.202299359356179
"node","X191330","NoCNV_Control",217,87795,-10.7260545525809,720.914787992011,0.988129196778016,0.961495392849995,0.600963296772888,0.109615521468812
"node","X190490","NoCNV_Control",217,87795,-11.1708112500472,442.465795207031,0.979858169467638,-0.224401503984153,0.277038598063011,0.417939678772091
"node","X8760","NoCNV_Control",217,87795,-14.9888695426383,21865.1320207414,0.999453038442945,15.9513354367253,1636.7068196141,0.992223944669496
"node","X145330","NoCNV_Control",217,87795,-10.8762701277764,1983.77490855243,0.99562552963977,0.150431689854653,1.41422967224491,0.915288749878012
"node","X119770","NoCNV_Control",217,87795,-11.044622509445,718.290884951344,0.987732008398921,1.10615397406968,0.52627832589035,0.0355671044819255
"node","X143940","NoCNV_Control",217,87795,-10.9456596177655,725.524204860337,0.987963128621034,0.661373051835639,0.516442119470773,0.200322446024086
"node","X158460","NoCNV_Control",217,87795,-11.0454895753267,680.739046480859,0.987054306709499,3.09531410615862,1.02600063231744,0.00255396377772433
"node","X149150","NoCNV_Control",217,87795,-11.5812050439279,1203.59821968191,0.992322751927012,-0.0318972981192538,0.605567889065004,0.957992161646111
"node","X143920","NoCNV_Control",217,87795,-11.3897972999115,724.636681986773,0.987459413161659,0.725995817421743,0.416721646411123,0.0814804368408032
"node","X28340","NoCNV_Control",217,87795,-11.5329552193935,1944.99409952446,0.995268924985676,1.24909323960643,1.1547203414352,0.279373440711015
"node","X115770","NoCNV_Control",217,87795,-14.9888695426343,21865.1320206955,0.999453038442944,15.9513354367115,1636.70681960578,0.992223944669464
"node","X160430","NoCNV_Control",217,87795,-11.5590807788183,1136.47143529174,0.99188483512189,2.54857329234179,1.04448783969215,0.0146863680802183
"node","X53500","NoCNV_Control",217,87795,-15.7010364986396,22206.2442689128,0.999435851762444,-16.494028182697,1764.51918593124,0.992541798986042
"node","X93790","NoCNV_Control",217,87795,-16.1064898206085,22205.8781222349,0.999421274026678,-16.8995143406804,1764.51901445587,0.992358452738953
"node","X163260","NoCNV_Control",217,87795,-11.4788170942519,1198.30560729505,0.992357015762936,0.555956383105268,0.645532696353923,0.389107747236115
"node","X27760","NoCNV_Control",217,87795,-11.5329552193951,1944.99409952614,0.995268924985679,1.24909323960635,1.15472034143565,0.279373440711229
"node","X56780","NoCNV_Control",217,87795,-15.0078555219508,22206.1043160879,0.999460754793831,-15.800859768956,1764.51928974477,0.992855224853137
"node","X167360","NoCNV_Control",217,87795,-10.8762701277754,1983.77490855123,0.995625529639768,0.150431689854617,1.41422967224512,0.915288749878044
"node","X34500","NoCNV_Control",217,87795,-15.7010364986407,22206.2442689252,0.999435851762444,-16.4940281827006,1764.51918593408,0.992541798986052
"node","X158270","NoCNV_Control",217,87795,-16.5983643836977,21864.6772568648,0.999394293487678,17.5608716873658,1636.70642268951,0.991439344668525
"node","X152330","NoCNV_Control",217,87795,-10.8762701277788,1983.77490855451,0.995625529639774,0.150431689854553,1.41422967224564,0.915288749878111
"node","X6570","NoCNV_Control",217,87795,-14.9888695426375,21865.1320207229,0.999453038442945,15.9513354367288,1636.70681961498,0.992223944669499
"node","X3100","NoCNV_Control",217,87795,-14.988869542633,21865.1320206816,0.999453038442944,15.9513354367184,1636.70681960173,0.992223944669441
"node","X145370","NoCNV_Control",217,87795,-16.1064898206107,22205.8781222546,0.999421274026678,-16.8995143406831,1764.51901446057,0.992358452738972
"node","X158030","NoCNV_Control",217,87795,-15.6820522043227,21865.2506379394,0.999427746497399,16.6445073074478,1636.70671590687,0.991886043864901
"node","X33430","NoCNV_Control",217,87795,-11.1250720283943,1200.29064900381,0.992604794410043,0.438145273879551,0.763792575420936,0.566208512806784
"node","X117490","NoCNV_Control",217,87795,-10.8762701277767,1983.77490855209,0.995625529639769,0.150431689854652,1.41422967224512,0.915288749878024
"node","X152180","NoCNV_Control",217,87795,-11.2626326563633,1203.21992233365,0.992531581866422,0.150442010273064,0.707139151763913,0.831523999416037
"node","X108740","NoCNV_Control",217,87795,-15.7996829084151,13468.4269314992,0.999064009462206,-16.5927250294651,1070.23486686951,0.987630239701852
"node","X82240","NoCNV_Control",217,87795,-15.0078555219533,22206.1043161117,0.999460754793832,-15.8008597689543,1764.51928974433,0.992855224853136
"node","X116770","NoCNV_Control",217,87795,-15.007855521955,22206.1043161328,0.999460754793832,-15.8008597689635,1764.51928975163,0.992855224853161
"node","X163970","NoCNV_Control",217,87795,-10.7532282948874,1181.88121196062,0.992740627082034,-1.23592624338271,1.11805439986032,0.268975104718489
"node","X169850","NoCNV_Control",217,87795,-14.9888695426376,21865.1320207283,0.999453038442945,15.9513354367191,1636.70681961045,0.992223944669482
"node","X98970","NoCNV_Control",217,87795,-15.7010364986437,22206.2442689541,0.999435851762445,-16.4940281826997,1764.51918593641,0.992541798986062
"node","X188850","NoCNV_Control",217,87795,4.06764478776223,1.07222016065666,0.000148439526251497,-1.79787264883091,1.06918762540589,0.0926597273779304
"node","X145410","NoCNV_Control",217,87795,-10.9094234548607,1162.11457294598,0.992509918645268,1.75996812688289,1.09546596272073,0.108143643124187
"node","X157550","NoCNV_Control",217,87795,-16.0875095260083,21864.8962309879,0.9994129414483,17.049996889662,1636.7065367231,0.991688379724384
"node","X44200","NoCNV_Control",217,87795,-15.0078555219531,22206.1043161167,0.999460754793832,-15.8008597689607,1764.51928974995,0.992855224853155
"node","X150070","NoCNV_Control",217,87795,-14.9888695426349,21865.1320206994,0.999453038442944,15.9513354367161,1636.70681960796,0.992223944669472
"node","X31250","NoCNV_Control",217,87795,-10.7260545525811,720.914787992072,0.988129196778017,0.961495392850022,0.60096329677288,0.109615521468798
"node","X124240","NoCNV_Control",217,87795,-11.4416899399804,730.029848373459,0.987495341403666,-0.00372353234490608,0.393456129775214,0.992449209966009
"node","X142410","NoCNV_Control",217,87795,-14.9888695426357,21865.1320207112,0.999453038442944,15.9513354367101,1636.70681960744,0.992223944669472
"node","X176970","NoCNV_Control",217,87795,-11.1701731732343,690.976612255461,0.987102138645782,2.45346367089256,0.74165071300901,0.000939272161266792
"node","X11950","NoCNV_Control",217,87795,-10.9579049027959,1191.82855151247,0.992664196582532,0.843631572693394,0.86605180825422,0.330000866746045
"node","X171570","NoCNV_Control",217,87795,-11.6174638222237,730.00972416389,0.987302903690952,-0.0437431821595948,0.360968042885434,0.903546106862193
"node","X32410","NoCNV_Control",217,87795,-10.5694393568044,1203.21980803256,0.992991235709544,0.150435129836312,1.00002282390422,0.88042403568501
"node","X96050","NoCNV_Control",217,87795,-11.1116126512003,1194.27686818723,0.992576548615986,-0.765919175502013,0.836687368073243,0.359971919774615
"node","X131400","NoCNV_Control",217,87795,-14.9888695426391,21865.1320207533,0.999453038442945,15.9513354367324,1636.70681961906,0.992223944669516
"node","X26970","NoCNV_Control",217,87795,-11.0529808753231,1155.79805237425,0.992369888186585,1.94231431634224,1.08014460419417,0.0721455704983147
"node","X157190","NoCNV_Control",217,87795,-11.1777137577939,1150.58853215496,0.992248849435472,2.09648962944168,1.06906634944884,0.0498735107770279
"node","X82330","NoCNV_Control",217,87795,-15.007855521953,22206.1043161085,0.999460754793832,-15.8008597689605,1764.51928974994,0.992855224853155
"node","X143800","NoCNV_Control",217,87795,-11.0108472754892,727.339492502359,0.987921665770194,0.507201179506347,0.492851847946421,0.30342568595113
"node","X126370","NoCNV_Control",217,87795,-10.8762701277776,1983.77490855348,0.995625529639772,0.150431689854619,1.41422967224523,0.91528874987805
"node","X181010","NoCNV_Control",217,87795,1.05692111333528,1.00585204966205,0.293363344426062,0.0658940733730271,0.168123279705746,0.695103271582062
"node","X31830","NoCNV_Control",217,87795,-11.4709990495911,1195.77301835243,0.992346045174613,-0.696944057725225,0.690098736847668,0.312533938170676
"node","X27190","NoCNV_Control",217,87795,-14.9888695426391,21865.1320207538,0.999453038442945,15.9513354367206,1636.70681961604,0.992223944669508
"node","X181470","NoCNV_Control",217,87795,-15.0078555219545,22206.104316124,0.999460754793832,-15.8008597689601,1764.51928975028,0.992855224853157
"node","X27170","NoCNV_Control",217,87795,-15.6820522043205,21865.2506379106,0.999427746497398,16.6445073074454,1636.7067159052,0.991886043864894
"node","X47710","NoCNV_Control",217,87795,-11.5791119648447,1201.68374456131,0.992311910898446,0.332791640187113,0.605567889176018,0.582626014407889
"node","X92220","NoCNV_Control",217,87795,-10.9654724080511,1198.73773326382,0.992701440125357,-0.542754432584098,0.866051808252899,0.530856082263946
"node","X108160","NoCNV_Control",217,87795,-15.7010364986396,22206.2442689112,0.999435851762444,-16.4940281826963,1764.51918593133,0.992541798986042
"node","X191410","NoCNV_Control",217,87795,-11.4017656032191,442.514135349309,0.979444077536968,-0.206404777539313,0.246495709946603,0.402392226240539
"node","X21350","NoCNV_Control",217,87795,-15.007855521956,22206.104316144,0.999460754793832,-15.8008597689624,1764.51928975075,0.992855224853158
"node","X87780","NoCNV_Control",217,87795,-14.988869542639,21865.1320207491,0.999453038442945,15.9513354367159,1636.70681961251,0.992223944669493
"node","X40170","NoCNV_Control",217,87795,-10.8762701277768,1983.77490855199,0.995625529639769,0.150431689854593,1.41422967224589,0.915288749878104
"node","X143700","NoCNV_Control",217,87795,-11.3777112205154,1201.18631281564,0.992442500986482,0.373610193645747,0.67085452158299,0.577584234726624
"node","X25750","NoCNV_Control",217,87795,-15.0078555219531,22206.1043161109,0.999460754793832,-15.800859768959,1764.51928974865,0.992855224853151
"node","X58740","NoCNV_Control",217,87795,-16.3752119810884,21864.8497793371,0.999402441465181,17.3377035219255,1636.70645263743,0.991548131782099
"node","X94540","NoCNV_Control",217,87795,-15.7010364986407,22206.2442689221,0.999435851762444,-16.4940281826988,1764.51918593292,0.992541798986048
"node","X19790","NoCNV_Control",217,87795,-10.8762701277767,1983.77490855231,0.99562552963977,0.150431689854604,1.41422967224529,0.915288749878062
"node","X81530","NoCNV_Control",217,87795,-15.0078555219561,22206.1043161352,0.999460754793832,-15.8008597689605,1764.51928975007,0.992855224853156
"node","X190210","NoCNV_Control",217,87795,2.18002494553456,1.01323106652763,0.0314322189847041,-0.511525589225237,0.307900123847453,0.0966459646933998
"node","X177400","NoCNV_Control",217,87795,-10.5694393568012,1203.21980803071,0.992991235709535,0.150435129836296,1.00002282390476,0.880424035685087
"node","X38930","NoCNV_Control",217,87795,-10.7901999944138,1202.49908240479,0.992840561313166,-0.255051168977551,0.912895962999611,0.779947926757272
"node","X36890","NoCNV_Control",217,87795,-11.2581278116974,1201.40979033999,0.992523321372098,-0.360429436548923,0.7303280837938,0.621647222990482
"node","X155720","NoCNV_Control",217,87795,-16.5540100124247,13261.180086608,0.999003996213632,17.5165800399893,992.712543271581,0.98592192307107
"node","X11370","NoCNV_Control",217,87795,-10.8762701277772,1983.77490855292,0.995625529639771,0.150431689854588,1.4142296722451,0.91528874987806
"node","X112720","NoCNV_Control",217,87795,-15.0078555219542,22206.1043161201,0.999460754793832,-15.8008597689603,1764.51928975034,0.992855224853157
"node","X145030","NoCNV_Control",217,87795,-11.7784091991555,442.631431279627,0.97877082100113,-0.155126968553861,0.20346805979697,0.445812744322215
"node","X183960","NoCNV_Control",217,87795,1.75406771908672,0.7165417181623,0.0143666349510357,1.317316663413,0.196556132429698,2.05604195931803e-11
"node","X144550","NoCNV_Control",217,87795,-11.1718069592188,727.797071076969,0.987752819296937,-0.46871404074104,0.468856084475414,0.31745714403916
"node","X144100","NoCNV_Control",217,87795,-10.8762701277792,1983.77490855519,0.995625529639775,0.150431689854642,1.41422967224594,0.915288749878079
"node","X97880","NoCNV_Control",217,87795,-15.9538388231898,13468.319469459,0.999054869560039,-16.7468968499232,1070.23482798891,0.987515314573233
"node","X153610","NoCNV_Control",217,87795,-14.9888695426372,21865.1320207252,0.999453038442945,15.9513354367192,1636.7068196116,0.992223944669487
"node","X190900","NoCNV_Control",217,87795,0.758022936196424,0.415094923453041,0.0678286348244166,-0.134055429594311,0.0596743444936532,0.0246752004692897
"node","X182980","NoCNV_Control",217,87795,-10.8048349065386,724.36028174943,0.988098890168042,-0.765975877961456,0.591646666456537,0.195440691568419
"node","X181070","NoCNV_Control",217,87795,-10.6681430106148,729.789582428709,0.988336852616726,0.150448891340393,0.577389908477301,0.794426260510849
"node","X157890","NoCNV_Control",217,87795,-16.7806888478733,21864.4397488115,0.99938763346371,17.7432178386755,1636.70638129447,0.99135045696491
"node","X154240","NoCNV_Control",217,87795,-15.0078555219577,22206.1043161577,0.999460754793833,-15.8008597689602,1764.51928974985,0.992855224853155
"node","X188130","NoCNV_Control",217,87795,-11.3998651100251,729.351062927551,0.987529453934604,-0.255108428727723,0.408304403373675,0.53210259192908
"node","X170450","NoCNV_Control",217,87795,-10.5694393568059,1203.21980803334,0.992991235709548,0.150435129836485,1.00002282390498,0.880424035684964
"node","X156130","NoCNV_Control",217,87795,-16.5983643836987,21864.6772568764,0.999394293487678,17.5608716873605,1636.70642269426,0.991439344668553
"node","X4050","NoCNV_Control",217,87795,-15.0078555219545,22206.1043161209,0.999460754793832,-15.8008597689623,1764.51928975138,0.99285522485316
"node","X170790","NoCNV_Control",217,87795,-10.821577568437,729.831828979146,0.988169804400578,-0.137275566565079,0.540104113686631,0.799368082398485
"node","X126340","NoCNV_Control",217,87795,-14.9888695426323,21865.1320206695,0.999453038442943,15.9513354367185,1636.70681960202,0.992223944669442
"node","X6060","NoCNV_Control",217,87795,-15.0078555219545,22206.1043161233,0.999460754793832,-15.8008597689628,1764.51928975123,0.99285522485316
"node","X11910","NoCNV_Control",217,87795,-11.2647169405879,1964.99226313991,0.995425989879064,0.843603500653086,1.22476352476447,0.490956132283483
"node","X144210","NoCNV_Control",217,87795,-11.4857984949277,1203.21952999162,0.992383599269122,0.150445450727623,0.632491736353642,0.811988495550307
"node","X58640","NoCNV_Control",217,87795,-10.7400602971862,1169.9143984026,0.992675354759905,1.53679994351007,1.11805439958814,0.169277028613638
"node","X182260","NoCNV_Control",217,87795,-11.3888387124476,442.761649995712,0.97947885362508,0.060862630040756,0.244677906793123,0.803557329053686
"node","X24400","NoCNV_Control",217,87795,-15.7010364986422,22206.2442689316,0.999435851762444,-16.4940281826982,1764.51918593294,0.992541798986048
"node","X188090","NoCNV_Control",217,87795,-15.6820522043226,21865.2506379321,0.999427746497399,16.644507307446,1636.70671590751,0.991886043864905
"node","X152070","NoCNV_Control",217,87795,-16.3941876609484,22205.8179062491,0.999410935094195,-17.1872175159158,1764.51891287898,0.992228364028651
"node","X8150","NoCNV_Control",217,87795,-11.2647169405925,1964.99226314434,0.995425989879072,0.843603500653038,1.22476352476479,0.490956132283622
"node","X181020","NoCNV_Control",217,87795,-10.9031567342534,432.789426781021,0.979901218120671,1.34495189853639,0.361038581953774,0.000195136914616059
"node","X96430","NoCNV_Control",217,87795,-15.007855521959,22206.1043161692,0.999460754793833,-15.8008597689655,1764.51928975275,0.992855224853165
